-40.41	-1.2189e-053	-1.8257e-025
-40.407	-1.2187e-053	-1.8253e-025
-40.405	-1.2184e-053	-1.8249e-025
-40.402	-1.2181e-053	-1.8245e-025
-40.4	-1.2178e-053	-1.8241e-025
-40.397	-1.2176e-053	-1.8237e-025
-40.395	-1.2173e-053	-1.8233e-025
-40.392	-1.217e-053	-1.8229e-025
-40.39	-1.2168e-053	-1.8225e-025
-40.387	-1.2165e-053	-1.8221e-025
-40.385	-1.2162e-053	-1.8217e-025
-40.382	-1.2159e-053	-1.8212e-025
-40.38	-1.2157e-053	-1.8208e-025
-40.377	-1.2154e-053	-1.8204e-025
-40.375	-1.2151e-053	-1.82e-025
-40.372	-1.2148e-053	-1.8196e-025
-40.37	-1.2146e-053	-1.8192e-025
-40.367	-1.2143e-053	-1.8188e-025
-40.365	-1.214e-053	-1.8184e-025
-40.362	-1.2138e-053	-1.818e-025
-40.36	-1.2135e-053	-1.8176e-025
-40.357	-1.2132e-053	-1.8172e-025
-40.355	-1.2129e-053	-1.8168e-025
-40.352	-1.2127e-053	-1.8164e-025
-40.35	-1.2124e-053	-1.816e-025
-40.347	-1.2121e-053	-1.8156e-025
-40.345	-1.2119e-053	-1.8151e-025
-40.342	-1.2116e-053	-1.8147e-025
-40.34	-1.2113e-053	-1.8143e-025
-40.337	-1.211e-053	-1.8139e-025
-40.335	-1.2108e-053	-1.8135e-025
-40.332	-1.2105e-053	-1.8131e-025
-40.33	-1.2102e-053	-1.8127e-025
-40.327	-1.21e-053	-1.8123e-025
-40.325	-1.2097e-053	-1.8119e-025
-40.322	-1.2094e-053	-1.8115e-025
-40.32	-1.2091e-053	-1.8111e-025
-40.317	-1.2089e-053	-1.8107e-025
-40.315	-1.2086e-053	-1.8103e-025
-40.312	-1.2083e-053	-1.8099e-025
-40.31	-1.2081e-053	-1.8095e-025
-40.307	-1.2078e-053	-1.809e-025
-40.305	-1.2075e-053	-1.8086e-025
-40.302	-1.2072e-053	-1.8082e-025
-40.3	-1.207e-053	-1.8078e-025
-40.297	-1.2067e-053	-1.8074e-025
-40.295	-1.2064e-053	-1.807e-025
-40.292	-1.2062e-053	-1.8066e-025
-40.29	-1.2059e-053	-1.8062e-025
-40.287	-1.2056e-053	-1.8058e-025
-40.285	-1.2053e-053	-1.8054e-025
-40.282	-1.2051e-053	-1.805e-025
-40.28	-1.2048e-053	-1.8046e-025
-40.277	-1.2045e-053	-1.8042e-025
-40.275	-1.2043e-053	-1.8038e-025
-40.272	-1.204e-053	-1.8034e-025
-40.27	-1.2037e-053	-1.8029e-025
-40.267	-1.2034e-053	-1.8025e-025
-40.265	-1.2032e-053	-1.8021e-025
-40.262	-1.2029e-053	-1.8017e-025
-40.26	-1.2026e-053	-1.8013e-025
-40.257	-1.2024e-053	-1.8009e-025
-40.255	-1.2021e-053	-1.8005e-025
-40.252	-1.2018e-053	-1.8001e-025
-40.25	-1.2015e-053	-1.7997e-025
-40.247	-1.2013e-053	-1.7993e-025
-40.245	-1.201e-053	-1.7989e-025
-40.242	-1.2007e-053	-1.7985e-025
-40.24	-1.2005e-053	-1.7981e-025
-40.237	-1.2002e-053	-1.7977e-025
-40.235	-1.1999e-053	-1.7973e-025
-40.232	-1.1996e-053	-1.7969e-025
-40.23	-1.1994e-053	-1.7964e-025
-40.227	-1.1991e-053	-1.796e-025
-40.225	-1.1988e-053	-1.7956e-025
-40.222	-1.1986e-053	-1.7952e-025
-40.22	-1.1983e-053	-1.7948e-025
-40.217	-1.198e-053	-1.7944e-025
-40.215	-1.1977e-053	-1.794e-025
-40.212	-1.1975e-053	-1.7936e-025
-40.21	-1.1972e-053	-1.7932e-025
-40.207	-1.1969e-053	-1.7928e-025
-40.205	-1.1967e-053	-1.7924e-025
-40.202	-1.1964e-053	-1.792e-025
-40.2	-1.1961e-053	-1.7916e-025
-40.197	-1.1958e-053	-1.7912e-025
-40.195	-1.1956e-053	-1.7908e-025
-40.192	-1.1953e-053	-1.7903e-025
-40.19	-1.195e-053	-1.7899e-025
-40.187	-1.1948e-053	-1.7895e-025
-40.185	-1.1945e-053	-1.7891e-025
-40.182	-1.1942e-053	-1.7887e-025
-40.18	-1.1939e-053	-1.7883e-025
-40.177	-1.1937e-053	-1.7879e-025
-40.175	-1.1934e-053	-1.7875e-025
-40.172	-1.1931e-053	-1.7871e-025
-40.17	-1.1929e-053	-1.7867e-025
-40.167	-1.1926e-053	-1.7863e-025
-40.165	-1.1923e-053	-1.7859e-025
-40.162	-1.1921e-053	-1.7855e-025
-40.16	-1.1918e-053	-1.7851e-025
-40.157	-1.1915e-053	-1.7847e-025
-40.155	-1.1912e-053	-1.7843e-025
-40.152	-1.191e-053	-1.7838e-025
-40.15	-1.1907e-053	-1.7834e-025
-40.147	-1.1904e-053	-1.783e-025
-40.145	-1.1902e-053	-1.7826e-025
-40.142	-1.1899e-053	-1.7822e-025
-40.14	-1.1896e-053	-1.7818e-025
-40.137	-1.1893e-053	-1.7814e-025
-40.135	-1.1891e-053	-1.781e-025
-40.132	-1.1888e-053	-1.7806e-025
-40.13	-1.1885e-053	-1.7802e-025
-40.127	-1.1883e-053	-1.7798e-025
-40.125	-1.188e-053	-1.7794e-025
-40.122	-1.1877e-053	-1.779e-025
-40.12	-1.1874e-053	-1.7786e-025
-40.117	-1.1872e-053	-1.7782e-025
-40.115	-1.1869e-053	-1.7778e-025
-40.112	-1.1866e-053	-1.7774e-025
-40.11	-1.1864e-053	-1.7769e-025
-40.107	-1.1861e-053	-1.7765e-025
-40.105	-1.1858e-053	-1.7761e-025
-40.102	-1.1855e-053	-1.7757e-025
-40.1	-1.1853e-053	-1.7753e-025
-40.097	-1.185e-053	-1.7749e-025
-40.095	-1.1847e-053	-1.7745e-025
-40.092	-1.1845e-053	-1.7741e-025
-40.09	-1.1842e-053	-1.7737e-025
-40.087	-1.1839e-053	-1.7733e-025
-40.085	-1.1836e-053	-1.7729e-025
-40.082	-1.1834e-053	-1.7725e-025
-40.08	-1.1831e-053	-1.7721e-025
-40.077	-1.1828e-053	-1.7717e-025
-40.075	-1.1826e-053	-1.7713e-025
-40.072	-1.1823e-053	-1.7709e-025
-40.07	-1.182e-053	-1.7705e-025
-40.067	-1.1818e-053	-1.77e-025
-40.065	-1.1815e-053	-1.7696e-025
-40.062	-1.1812e-053	-1.7692e-025
-40.06	-1.1809e-053	-1.7688e-025
-40.057	-1.1807e-053	-1.7684e-025
-40.055	-1.1804e-053	-1.768e-025
-40.052	-1.1801e-053	-1.7676e-025
-40.05	-1.1799e-053	-1.7672e-025
-40.047	-1.1796e-053	-1.7668e-025
-40.045	-1.1793e-053	-1.7664e-025
-40.042	-1.179e-053	-1.766e-025
-40.04	-1.1788e-053	-1.7656e-025
-40.037	-1.1785e-053	-1.7652e-025
-40.035	-1.1782e-053	-1.7648e-025
-40.032	-1.178e-053	-1.7644e-025
-40.03	-1.1777e-053	-1.764e-025
-40.027	-1.1774e-053	-1.7636e-025
-40.025	-1.1771e-053	-1.7631e-025
-40.022	-1.1769e-053	-1.7627e-025
-40.02	-1.1766e-053	-1.7623e-025
-40.017	-1.1763e-053	-1.7619e-025
-40.015	-1.1761e-053	-1.7615e-025
-40.012	-1.1758e-053	-1.7611e-025
-40.01	-1.1755e-053	-1.7607e-025
-40.007	-1.1752e-053	-1.7603e-025
-40.005	-1.175e-053	-1.7599e-025
-40.002	-1.1747e-053	-1.7595e-025
-40	-1.1744e-053	-1.7591e-025
-39.997	-1.1742e-053	-1.7587e-025
-39.995	-1.1739e-053	-1.7583e-025
-39.992	-1.1736e-053	-1.7579e-025
-39.99	-1.1734e-053	-1.7575e-025
-39.987	-1.1731e-053	-1.7571e-025
-39.985	-1.1728e-053	-1.7567e-025
-39.982	-1.1725e-053	-1.7562e-025
-39.98	-1.1723e-053	-1.7558e-025
-39.977	-1.172e-053	-1.7554e-025
-39.975	-1.1717e-053	-1.755e-025
-39.972	-1.1715e-053	-1.7546e-025
-39.97	-1.1712e-053	-1.7542e-025
-39.967	-1.1709e-053	-1.7538e-025
-39.965	-1.1706e-053	-1.7534e-025
-39.962	-1.1704e-053	-1.753e-025
-39.96	-1.1701e-053	-1.7526e-025
-39.957	-1.1698e-053	-1.7522e-025
-39.955	-1.1696e-053	-1.7518e-025
-39.952	-1.1693e-053	-1.7514e-025
-39.95	-1.169e-053	-1.751e-025
-39.947	-1.1687e-053	-1.7506e-025
-39.945	-1.1685e-053	-1.7502e-025
-39.942	-1.1682e-053	-1.7498e-025
-39.94	-1.1679e-053	-1.7494e-025
-39.937	-1.1677e-053	-1.749e-025
-39.935	-1.1674e-053	-1.7485e-025
-39.932	-1.1671e-053	-1.7481e-025
-39.93	-1.1669e-053	-1.7477e-025
-39.927	-1.1666e-053	-1.7473e-025
-39.925	-1.1663e-053	-1.7469e-025
-39.922	-1.166e-053	-1.7465e-025
-39.92	-1.1658e-053	-1.7461e-025
-39.917	-1.1655e-053	-1.7457e-025
-39.915	-1.1652e-053	-1.7453e-025
-39.912	-1.165e-053	-1.7449e-025
-39.91	-1.1647e-053	-1.7445e-025
-39.907	-1.1644e-053	-1.7441e-025
-39.905	-1.1641e-053	-1.7437e-025
-39.902	-1.1639e-053	-1.7433e-025
-39.9	-1.1636e-053	-1.7429e-025
-39.897	-1.1633e-053	-1.7425e-025
-39.895	-1.1631e-053	-1.7421e-025
-39.892	-1.1628e-053	-1.7417e-025
-39.89	-1.1625e-053	-1.7412e-025
-39.887	-1.1623e-053	-1.7408e-025
-39.885	-1.162e-053	-1.7404e-025
-39.882	-1.1617e-053	-1.74e-025
-39.88	-1.1614e-053	-1.7396e-025
-39.877	-1.1612e-053	-1.7392e-025
-39.875	-1.1609e-053	-1.7388e-025
-39.872	-1.1606e-053	-1.7384e-025
-39.87	-1.1604e-053	-1.738e-025
-39.867	-1.1601e-053	-1.7376e-025
-39.865	-1.1598e-053	-1.7372e-025
-39.862	-1.1595e-053	-1.7368e-025
-39.86	-1.1593e-053	-1.7364e-025
-39.857	-1.159e-053	-1.736e-025
